Source,Target,Type,Id
1650,930,Directed,7183
1650,1352,Directed,7184
1650,1703,Directed,7185
1650,1571,Directed,7186
1650,981,Directed,7187
1650,1271,Directed,7188
1650,1612,Directed,7189
1650,1594,Directed,7190
1650,1598,Directed,7191
1650,715,Directed,7192
1650,1439,Directed,7193
1650,971,Directed,7194
1650,1661,Directed,7195
1650,1067,Directed,7196
1650,1727,Directed,7197
1650,1645,Directed,7198
1650,1563,Directed,7199
1650,506,Directed,7200
1650,1476,Directed,7201
1650,736,Directed,7202
1650,1569,Directed,7203
1650,1655,Directed,7204
1650,595,Directed,7205
1650,1521,Directed,7206
1650,1551,Directed,7207
1650,1079,Directed,7208
1650,1553,Directed,7209
1650,936,Directed,7210
1651,592,Directed,7211
1651,1367,Directed,7212
1651,1516,Directed,7213
1651,362,Directed,7214
1651,630,Directed,7215
1651,1313,Directed,7216
1651,1451,Directed,7217
1652,1602,Directed,7218
1652,481,Directed,7219
1652,691,Directed,7220
1652,1250,Directed,7221
1652,275,Directed,7222
1652,273,Directed,7223
1652,1649,Directed,7224
1652,1656,Directed,7225
1652,1620,Directed,7226
1652,1655,Directed,7227
1652,1637,Directed,7228
1652,1626,Directed,7229
1652,1619,Directed,7230
1652,1605,Directed,7231
1652,1618,Directed,7232
1652,980,Directed,7233
1652,1594,Directed,7234
1652,1654,Directed,7235
1652,1333,Directed,7236
1652,1301,Directed,7237
1652,1245,Directed,7238
1652,1286,Directed,7239
1652,1557,Directed,7240
1652,1271,Directed,7241
1652,1263,Directed,7242
1652,228,Directed,7243
1652,271,Directed,7244
1652,219,Directed,7245
1652,701,Directed,7246
1653,1645,Directed,7247
1653,1352,Directed,7248
1653,242,Directed,7249
1653,715,Directed,7250
1653,1521,Directed,7251
1653,936,Directed,7252
1653,1541,Directed,7253
1653,930,Directed,7254
1653,1703,Directed,7255
1653,1480,Directed,7256
1653,1727,Directed,7257
1653,1476,Directed,7258
1653,1236,Directed,7259
1653,1168,Directed,7260
1653,1076,Directed,7261
1653,1067,Directed,7262
1653,983,Directed,7263
1653,971,Directed,7264
1653,48,Directed,7265
1653,506,Directed,7266
1653,1334,Directed,7267
1653,1330,Directed,7268
1653,1618,Directed,7269
1653,220,Directed,7270
1653,1718,Directed,7271
1653,1652,Directed,7272
1653,1542,Directed,7273
1653,1580,Directed,7274
1653,1212,Directed,7275
1653,927,Directed,7276
1653,736,Directed,7277
1653,1661,Directed,7278
1653,1650,Directed,7279
1653,1202,Directed,7280
1653,639,Directed,7281
1653,490,Directed,7282
1653,1550,Directed,7283
1653,1598,Directed,7284
1653,1030,Directed,7285
1653,1244,Directed,7286
1653,206,Directed,7287
1654,122,Directed,7288
1654,930,Directed,7289
1654,1646,Directed,7290
1654,890,Directed,7291
1655,142,Directed,7292
1655,1588,Directed,7293
1655,1232,Directed,7294
1655,1315,Directed,7295
1655,313,Directed,7296
1655,275,Directed,7297
1655,274,Directed,7298
1655,273,Directed,7299
1655,267,Directed,7300
1655,490,Directed,7301
1655,925,Directed,7302
1655,614,Directed,7303
1656,1250,Directed,7304
1660,861,Directed,7305
1660,232,Directed,7306
1660,888,Directed,7307
1660,344,Directed,7308
1660,386,Directed,7309
1660,922,Directed,7310
1660,743,Directed,7311
1660,1570,Directed,7312
1660,1704,Directed,7313
1660,1602,Directed,7314
1660,1671,Directed,7315
1660,926,Directed,7316
1661,1727,Directed,7317
1663,1104,Directed,7318
1663,1061,Directed,7319
1663,675,Directed,7320
1663,543,Directed,7321
1664,630,Directed,7322
1664,634,Directed,7323
1664,1496,Directed,7324
1666,561,Directed,7325
1666,1357,Directed,7326
1670,292,Directed,7327
1671,1414,Directed,7328
1671,845,Directed,7329
1671,1704,Directed,7330
1671,1570,Directed,7331
1671,1588,Directed,7332
1671,1699,Directed,7333
1671,1684,Directed,7334
1671,922,Directed,7335
1671,1589,Directed,7336
1671,981,Directed,7337
1671,926,Directed,7338
1671,1687,Directed,7339
1671,850,Directed,7340
1671,1672,Directed,7341
1671,1703,Directed,7342
1671,948,Directed,7343
1671,481,Directed,7344
1671,368,Directed,7345
1671,1660,Directed,7346
1671,383,Directed,7347
1672,1671,Directed,7348
1673,1283,Directed,7349
1673,771,Directed,7350
1673,165,Directed,7351
1673,1089,Directed,7352
1676,628,Directed,7353
1684,603,Directed,7354
1684,344,Directed,7355
1685,1412,Directed,7356
1685,1686,Directed,7357
1685,1281,Directed,7358
1685,1328,Directed,7359
1685,164,Directed,7360
1685,790,Directed,7361
1685,162,Directed,7362
1685,629,Directed,7363
1685,1380,Directed,7364
1685,460,Directed,7365
1685,716,Directed,7366
1685,996,Directed,7367
1685,235,Directed,7368
1685,258,Directed,7369
1685,74,Directed,7370
1685,415,Directed,7371
1685,1720,Directed,7372
1685,642,Directed,7373
1685,1696,Directed,7374
1686,1685,Directed,7375
1686,164,Directed,7376
1686,1412,Directed,7377
1686,460,Directed,7378
1686,657,Directed,7379
1686,1202,Directed,7380
1687,657,Directed,7381
1687,1428,Directed,7382
1687,926,Directed,7383
1687,1684,Directed,7384
1690,1704,Directed,7385
1690,1589,Directed,7386
1690,1588,Directed,7387
1690,1570,Directed,7388
1690,981,Directed,7389
1691,639,Directed,7390
1691,1065,Directed,7391
1691,709,Directed,7392
1691,344,Directed,7393
1691,1588,Directed,7394
1691,1704,Directed,7395
1691,857,Directed,7396
1691,888,Directed,7397
1692,1485,Directed,7398
1692,1438,Directed,7399
1692,1581,Directed,7400
1692,1631,Directed,7401
1692,1616,Directed,7402
1692,1554,Directed,7403
1692,1373,Directed,7404
1692,1559,Directed,7405
1692,1614,Directed,7406
1692,1331,Directed,7407
1692,1169,Directed,7408
1692,119,Directed,7409
1692,1584,Directed,7410
1692,1617,Directed,7411
1692,1669,Directed,7412
1692,398,Directed,7413
1692,347,Directed,7414
1692,313,Directed,7415
1692,319,Directed,7416
1692,397,Directed,7417
1692,1171,Directed,7418
1692,1201,Directed,7419
1696,485,Directed,7420
1696,1720,Directed,7421
1696,1197,Directed,7422
1697,534,Directed,7423
1698,252,Directed,7424
1698,1368,Directed,7425
1699,1690,Directed,7426
1699,344,Directed,7427
1699,926,Directed,7428
1699,63,Directed,7429
1701,1207,Directed,7430
1703,1521,Directed,7431
1703,1067,Directed,7432
1703,1541,Directed,7433
1703,1671,Directed,7434
1703,1653,Directed,7435
1703,1645,Directed,7436
1703,669,Directed,7437
1703,1076,Directed,7438
1703,1553,Directed,7439
1704,208,Directed,7440
1704,1715,Directed,7441
1704,1602,Directed,7442
1704,947,Directed,7443
1704,1671,Directed,7444
1704,926,Directed,7445
1704,1690,Directed,7446
1704,988,Directed,7447
1704,344,Directed,7448
1704,1684,Directed,7449
1704,1417,Directed,7450
1704,850,Directed,7451
1704,177,Directed,7452
1704,1570,Directed,7453
1704,1276,Directed,7454
1704,1691,Directed,7455
1704,639,Directed,7456
1704,948,Directed,7457
1704,464,Directed,7458
1704,225,Directed,7459
1704,1714,Directed,7460
1704,610,Directed,7461
1704,845,Directed,7462
1704,1588,Directed,7463
1704,1687,Directed,7464
1704,103,Directed,7465
1704,626,Directed,7466
1704,964,Directed,7467
1704,1374,Directed,7468
1704,1079,Directed,7469
1704,903,Directed,7470
1704,954,Directed,7471
1704,1748,Directed,7472
1704,941,Directed,7473
1704,222,Directed,7474
1704,981,Directed,7475
1704,1181,Directed,7476
1704,1368,Directed,7477
1704,1589,Directed,7478
1704,831,Directed,7479
1705,1239,Directed,7480
1706,1505,Directed,7481
1706,490,Directed,7482
1706,639,Directed,7483
1708,203,Directed,7484
1708,551,Directed,7485
1712,1061,Directed,7486
1712,1540,Directed,7487
1712,1191,Directed,7488
1712,654,Directed,7489
1712,668,Directed,7490
1712,1211,Directed,7491
1712,1196,Directed,7492
1712,645,Directed,7493
1712,1243,Directed,7494
1712,1104,Directed,7495
1712,555,Directed,7496
1712,641,Directed,7497
1712,1035,Directed,7498
1713,981,Directed,7499
1713,650,Directed,7500
1713,648,Directed,7501
1713,439,Directed,7502
1714,1588,Directed,7503
1714,845,Directed,7504
1714,1687,Directed,7505
1715,1570,Directed,7506
1715,1704,Directed,7507
1715,1588,Directed,7508
1715,978,Directed,7509
1715,981,Directed,7510
1715,1589,Directed,7511
1715,1368,Directed,7512
1715,164,Directed,7513
1717,1614,Directed,7514
1717,122,Directed,7515
1718,481,Directed,7516
1718,1652,Directed,7517
1718,1202,Directed,7518
1718,219,Directed,7519
1718,1626,Directed,7520
1719,122,Directed,7521
1720,994,Directed,7522
1720,747,Directed,7523
1722,314,Directed,7524
1722,1430,Directed,7525
1722,1730,Directed,7526
1722,1386,Directed,7527
1722,1724,Directed,7528
1722,91,Directed,7529
1724,1430,Directed,7530
1724,1730,Directed,7531
1724,407,Directed,7532
1727,715,Directed,7533
1727,242,Directed,7534
1727,48,Directed,7535
1727,1244,Directed,7536
1727,936,Directed,7537
1727,1067,Directed,7538
1727,669,Directed,7539
1727,696,Directed,7540
1727,1598,Directed,7541
1727,790,Directed,7542
1730,1489,Directed,7543
1730,1588,Directed,7544
1730,1605,Directed,7545
1731,1239,Directed,7546
1731,1242,Directed,7547
1731,757,Directed,7548
1731,1246,Directed,7549
1731,806,Directed,7550
1735,243,Directed,7551
1739,750,Directed,7552
1742,1445,Directed,7553
1742,1444,Directed,7554
1742,333,Directed,7555
1742,608,Directed,7556
1748,1602,Directed,7557
1748,746,Directed,7558
1748,743,Directed,7559
1748,1603,Directed,7560
1748,733,Directed,7561
1748,741,Directed,7562
1748,1607,Directed,7563
1749,1245,Directed,7564
1749,1571,Directed,7565
1749,1276,Directed,7566
1749,733,Directed,7567
1749,1563,Directed,7568
1749,1562,Directed,7569
1749,936,Directed,7570
1749,1030,Directed,7571
1749,1481,Directed,7572
1749,1158,Directed,7573
1749,490,Directed,7574
1749,1250,Directed,7575
1749,135,Directed,7576
1749,1748,Directed,7577
1749,271,Directed,7578
1749,122,Directed,7579
1749,1232,Directed,7580
1751,1203,Directed,7581
1752,1158,Directed,7582
1752,481,Directed,7583
1752,1407,Directed,7584
1752,209,Directed,7585
